order_id,customer_id,order_date,order_status
4686,106,2023-12-08,completed
4687,651,2023-09-25,completed
4688,811,2023-08-23,completed
4689,401,2023-12-14,completed
4690,96,2023-10-02,completed
4691,388,2023-03-18,pending
4692,959,2023-10-24,completed
4693,452,2023-04-30,completed
4694,849,2023-02-06,completed
4695,809,2023-01-19,completed
4696,979,2023-03-14,completed
4697,901,2023-09-08,completed
4698,416,2023-12-01,completed
4699,726,2023-01-10,completed
4700,504,2023-08-30,completed
4701,454,2023-11-13,completed
4702,291,2023-01-24,cancelled
4703,534,2023-05-05,completed
4704,193,2023-12-26,cancelled
4705,980,2023-11-29,completed
4706,150,2023-03-08,completed
4707,880,2023-01-08,completed
4708,759,2023-03-30,completed
4709,779,2023-11-20,pending
4710,973,2023-01-26,completed
4711,763,2023-06-07,completed
4712,515,2023-02-19,completed
4713,393,2023-08-22,completed
4714,316,2023-11-09,completed
4715,76,2023-03-29,completed
4716,599,2023-10-30,completed
4717,270,2023-02-02,completed
4718,225,2023-02-24,pending
4719,530,2023-02-28,completed
4720,113,2023-09-12,completed
4721,251,2023-11-01,completed
4722,233,2023-11-12,completed
4723,841,2023-04-23,completed
4724,791,2023-02-02,completed
4725,714,2023-04-14,completed
4726,83,2023-08-07,completed
4727,125,2023-06-22,completed
4728,175,2023-12-14,completed
4729,69,2023-07-25,completed
4730,47,2023-06-16,completed
4731,884,2023-03-03,refunded
4732,256,2023-12-17,completed
4733,727,2023-10-22,completed
4734,30,2023-10-07,completed
4735,281,2023-03-12,completed
4736,924,2023-06-14,completed
4737,994,2023-04-20,completed
4738,237,2023-01-24,completed
4739,248,2023-10-31,completed
4740,368,2023-03-30,completed
4741,495,2023-06-21,completed
4742,25,2023-02-02,completed
4743,586,2023-03-03,completed
4744,718,2023-05-21,completed
4745,490,2023-03-14,completed
4746,494,2023-08-01,completed
4747,314,2023-03-28,completed
4748,606,2023-12-23,completed
4749,375,2023-07-09,refunded
4750,639,2023-10-11,completed
4751,937,2023-03-26,completed
4752,25,2023-08-13,pending
4753,334,2023-05-05,completed
4754,355,2023-10-25,completed
4755,116,2023-01-21,completed
4756,48,2023-03-10,completed
4757,738,2023-02-21,completed
4758,778,2023-11-20,completed
4759,99,2023-11-10,completed
4760,459,2023-07-12,completed
4761,523,2023-03-22,completed
4762,597,2023-01-09,cancelled
4763,405,2023-09-07,completed
4764,214,2023-02-11,completed
4765,685,2023-01-04,completed
4766,903,2023-01-04,pending
4767,503,2023-04-02,completed
4768,721,2023-02-15,completed
4769,448,2023-12-28,pending
4770,894,2023-11-30,completed
4771,576,2023-10-31,pending
4772,258,2023-05-26,completed
4773,844,2023-08-02,completed
4774,121,2023-12-22,cancelled
4775,810,2023-09-01,completed
4776,978,2023-12-21,completed
4777,54,2023-03-06,completed
4778,331,2023-04-16,pending
4779,784,2023-03-15,completed
4780,241,2023-11-24,completed
4781,755,2023-05-19,completed
4782,530,2023-09-25,completed
4783,483,2023-08-19,completed
4784,187,2023-07-30,completed
4785,858,2023-05-03,completed
4786,656,2023-03-31,completed
4787,262,2023-11-09,completed
4788,953,2023-12-21,completed
4789,364,2023-01-20,completed
4790,491,2023-11-02,pending
4791,431,2023-04-03,completed
4792,239,2023-09-13,completed
4793,304,2023-11-10,completed
4794,298,2023-02-15,completed
4795,76,2023-11-18,completed
4796,700,2023-06-04,completed
4797,333,2023-06-28,completed
4798,900,2023-08-03,pending
4799,999,2023-01-03,completed
4800,758,2023-10-13,completed
4801,642,2023-05-01,completed
4802,474,2023-04-09,pending
4803,827,2023-03-02,completed
4804,923,2023-09-29,completed
4805,283,2023-02-18,completed
4806,591,2023-11-13,completed
4807,72,2023-07-05,completed
4808,263,2023-10-04,completed
4809,703,2023-09-17,completed
4810,879,2023-04-23,completed
4811,887,2023-08-26,completed
4812,942,2023-11-17,completed
4813,575,2023-12-04,completed
4814,1000,2023-04-17,completed
4815,892,2023-05-22,completed
4816,12,2023-01-28,completed
4817,141,2023-04-10,completed
4818,766,2023-02-27,completed
4819,555,2023-03-18,completed
4820,17,2023-12-17,refunded
4821,63,2023-08-31,completed
4822,253,2023-09-12,completed
4823,465,2023-04-01,completed
4824,376,2023-03-23,completed
4825,804,2023-12-10,completed
4826,981,2023-01-23,completed
4827,520,2023-01-28,cancelled
4828,837,2023-11-27,completed
4829,90,2023-07-06,pending
4830,720,2023-05-26,completed
4831,804,2023-04-18,completed
4832,796,2023-08-11,completed
4833,630,2023-05-09,completed
4834,861,2023-06-21,completed
4835,175,2023-11-12,completed
4836,76,2023-08-21,completed
4837,613,2023-01-23,refunded
4838,926,2023-02-23,completed
4839,663,2023-01-27,completed
4840,400,2023-10-03,pending
4841,782,2023-04-01,completed
4842,970,2023-03-22,completed
4843,71,2023-01-15,completed
4844,180,2023-09-06,completed
4845,124,2023-09-21,completed
4846,381,2023-03-01,completed
4847,293,2023-02-06,completed
4848,797,2023-05-01,completed
4849,195,2023-08-16,completed
4850,911,2023-10-31,completed
4851,228,2023-10-24,completed
4852,431,2023-06-16,completed
4853,942,2023-08-03,completed
4854,436,2023-04-12,completed
4855,787,2023-12-13,completed
4856,461,2023-06-16,completed
4857,618,2023-04-28,refunded
4858,21,2023-02-26,completed
4859,64,2023-06-16,completed
4860,165,2023-04-27,completed
4861,27,2023-02-20,completed
4862,311,2023-05-02,completed
4863,285,2023-07-31,completed
4864,660,2023-04-13,completed
4865,281,2023-07-12,pending
4866,838,2023-04-23,completed
4867,831,2023-02-07,completed
4868,164,2023-08-30,completed
4869,898,2023-10-27,completed
4870,918,2023-09-06,pending
4871,224,2023-01-28,pending
4872,784,2023-08-12,completed
4873,146,2023-03-16,pending
4874,965,2023-04-21,completed
4875,950,2023-11-09,cancelled
4876,868,2023-08-21,completed
4877,30,2023-04-02,completed
4878,45,2023-07-18,completed
4879,787,2023-07-11,completed
4880,471,2023-03-11,completed
4881,34,2023-08-23,completed
4882,653,2023-04-10,completed
4883,427,2023-11-20,completed
4884,830,2023-07-03,completed
4885,886,2023-05-19,pending
4886,221,2023-04-14,completed
4887,868,2023-06-21,pending
4888,534,2023-03-07,completed
4889,692,2023-01-17,completed
4890,948,2023-12-21,completed
4891,367,2023-10-19,completed
4892,932,2023-01-31,completed
4893,841,2023-05-24,completed
4894,743,2023-03-11,completed
4895,915,2023-02-26,completed
4896,550,2023-08-27,completed
4897,582,2023-08-23,completed
4898,116,2023-08-03,completed
4899,239,2023-03-29,completed
4900,335,2023-06-25,completed
4901,441,2023-04-23,completed
4902,148,2023-06-01,completed
4903,9,2023-11-06,completed
4904,288,2023-03-22,completed
4905,388,2023-11-23,completed
4906,50,2023-11-10,completed
4907,850,2023-03-29,completed
4908,517,2023-10-23,completed
4909,916,2023-10-11,completed
4910,855,2023-04-28,completed
4911,638,2023-02-14,completed
4912,587,2023-07-30,completed
4913,677,2023-09-25,completed
4914,278,2023-09-08,completed
4915,954,2023-04-21,cancelled
4916,836,2023-10-30,completed
4917,989,2023-08-31,completed
4918,300,2023-08-25,completed
4919,802,2023-05-23,completed
4920,589,2023-01-08,completed
4921,810,2023-08-08,completed
4922,649,2023-05-07,completed
4923,618,2023-05-07,completed
4924,607,2023-06-17,completed
4925,135,2023-08-11,cancelled
4926,580,2023-10-24,completed
4927,147,2023-04-24,cancelled
4928,490,2023-10-30,pending
4929,478,2023-03-18,completed
4930,159,2023-10-21,completed
4931,384,2023-01-03,completed
4932,163,2023-08-02,completed
4933,441,2023-01-23,completed
4934,853,2023-01-21,completed
4935,189,2023-08-29,completed
4936,415,2023-09-16,completed
4937,339,2023-01-18,completed
4938,607,2023-08-06,completed
4939,181,2023-09-29,completed
4940,288,2023-07-21,completed
4941,834,2023-09-03,completed
4942,187,2023-12-23,completed
4943,884,2023-02-20,completed
4944,138,2023-08-20,completed
4945,130,2023-09-11,completed
4946,194,2023-05-04,completed
4947,316,2023-02-12,completed
4948,984,2023-10-13,completed
4949,785,2023-01-07,pending
4950,864,2023-12-21,completed
4951,144,2023-07-28,completed
4952,16,2023-04-22,completed
4953,302,2023-03-09,completed
4954,423,2023-07-03,completed
4955,245,2023-06-01,completed
4956,927,2023-05-03,refunded
4957,107,2023-11-28,completed
4958,88,2023-02-16,completed
4959,129,2023-01-09,completed
4960,907,2023-09-03,completed
4961,887,2023-12-09,completed
4962,341,2023-06-06,completed
4963,4,2023-03-24,completed
4964,327,2023-12-27,completed
4965,410,2023-08-24,completed
4966,879,2023-10-20,completed
4967,306,2023-10-26,completed
4968,908,2023-01-13,completed
4969,607,2023-08-21,completed
4970,721,2023-08-26,cancelled
4971,225,2023-03-12,completed
4972,971,2023-12-27,completed
4973,348,2023-07-27,completed
4974,992,2023-04-05,completed
4975,321,2023-07-09,completed
4976,559,2023-11-17,cancelled
4977,988,2023-08-26,completed
4978,181,2023-12-27,completed
4979,618,2023-11-21,completed
4980,711,2023-01-01,completed
4981,386,2023-11-18,completed
4982,618,2023-02-06,completed
4983,792,2023-07-17,cancelled
4984,772,2023-12-20,pending
4985,108,2023-06-20,completed
4986,531,2023-09-29,completed
4987,410,2023-01-17,completed
4988,971,2023-06-01,pending
4989,296,2023-08-07,pending
4990,818,2023-05-19,completed
4991,171,2023-12-24,completed
4992,331,2023-11-10,completed
4993,493,2023-10-05,completed
4994,195,2023-10-22,completed
4995,12,2023-04-17,completed
4996,195,2023-12-17,completed
4997,490,2023-02-11,completed
4998,795,2023-11-14,pending
4999,881,2023-06-21,completed
5000,182,2023-01-29,completed
